window_id,sub_ID,anchor_date,obs_start,obs_end,target_start,target_end,performance_mean_30d,performance_std_30d,performance_trend_30d,attendance_rate_30d,positive_behavior_count_30d,negative_behavior_count_30d,idea_count_30d,feat_count_30d,teamwork_count_30d,sacrifice_count_30d,lapse_count_30d,slip_count_30d,disruption_count_30d,sabotage_count_30d,n_efficacy_obs,split
98000391_2021-05-30,98000391,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6684210526315789,0.21871501391066303,0.36443883984867587,0.95,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19,train
98000393_2021-05-30,98000393,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5210526315789474,0.27402138474623766,0.19743589743589765,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000394_2021-05-30,98000394,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5249999999999999,0.12926920095594877,0.01067193675889314,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20,train
98000395_2021-05-30,98000395,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7150000000000001,0.22070461326349633,0.4019762845849804,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000396_2021-05-30,98000396,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.55,0.2910959328215754,0.43873517786561256,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,20,train
98000397_2021-05-30,98000397,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.545,0.19594574974238474,-0.14110671936758876,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,20,train
98000398_2021-05-30,98000398,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6631578947368421,0.2033347713495311,0.06843615494978461,0.95,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,19,train
98000400_2021-05-30,98000400,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.39999999999999997,0.4109609335312651,-0.46721311475409816,0.95,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,19,train
98000401_2021-05-30,98000401,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.4894736842105263,0.4495611895592131,-0.13605130554283099,0.95,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,19,train
98000402_2021-05-30,98000402,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5250000000000001,0.2531381981614412,0.1743083003952571,1.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20,train
98000403_2021-05-30,98000403,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.8550000000000001,0.5853249210121628,-0.6675889328063236,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000404_2021-05-30,98000404,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.3368421052631579,0.15351629054269225,-0.05384615384615385,0.95,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000405_2021-05-30,98000405,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.655,0.38316548575476395,0.13162055335968434,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20,train
98000407_2021-05-30,98000407,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7315789473684212,0.3986820392506447,0.3358974358974363,0.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,train
98000408_2021-05-30,98000408,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7549999999999999,0.33003189638515085,-0.16007905138339895,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20,train
98000409_2021-05-30,98000409,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.65,0.22594829403858613,0.4885375494071146,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20,train
98000410_2021-05-30,98000410,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.731578947368421,0.2944913346752845,0.01621233859397364,0.95,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,19,train
98000411_2021-05-30,98000411,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5947368421052631,0.23915054349957132,0.20440118493440565,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000412_2021-05-30,98000412,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7,0.17638342073763938,0.25351506456241024,0.95,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000413_2021-05-30,98000413,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6473684210526315,0.18369183449048446,0.04519368723099031,0.95,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19,train
98000414_2021-05-30,98000414,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.4263157894736842,0.1939132259060391,0.12986715529088383,0.95,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19,train
98000418_2021-05-30,98000418,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.615,0.15652475842498528,0.14584980237154144,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000419_2021-05-30,98000419,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.8300000000000001,0.2885535615700088,0.46482213438735187,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,20,train
98000420_2021-05-30,98000420,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.475,0.15852942612451612,-0.0035573122529641375,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000421_2021-05-30,98000421,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6600000000000001,0.28172401575412703,0.3462450592885376,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,20,train
98000423_2021-05-30,98000423,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.48500000000000004,0.2700389835404861,-0.053359683794466435,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20,train
98000425_2021-05-30,98000425,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.868421052631579,0.32326912004799996,-0.37528565382987766,0.95,3.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19,train
98000426_2021-05-30,98000426,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7526315789473684,0.2546640947789669,0.3165068778657772,0.95,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19,train
98000427_2021-05-30,98000427,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.8300000000000001,0.5930296877276178,0.5501976284584982,1.0,4.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,20,train
98000428_2021-05-30,98000428,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.46842105263157896,0.1765491168011748,-0.12797704447632738,0.95,4.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19,train
98000429_2021-05-30,98000429,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.3857142857142858,0.11084094137869041,0.03316307916818683,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,train
98000430_2021-05-30,98000430,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7368421052631579,0.2629121659747678,0.3471248246844326,0.95,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19,train
98000431_2021-05-30,98000431,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6947368421052631,0.3374309546007998,-0.3814340588988468,0.95,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,19,train
98000432_2021-05-30,98000432,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7315789473684211,0.5239302663299842,0.22286115007012636,0.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,train
98000433_2021-05-30,98000433,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.30526315789473685,0.3792883456195392,-0.10512163892445535,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000434_2021-05-30,98000434,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6,0.20261449005179114,0.2513833992094862,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,train
98000435_2021-05-30,98000435,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.495,0.21392325234704346,0.1505928853754943,1.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20,train
98000436_2021-05-30,98000436,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5894736842105263,0.3710267088949936,-0.10254272613588963,0.95,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,19,train
98000437_2021-05-30,98000437,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5833333333333334,0.5813270821754206,0.007529805480025058,0.9,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18,train
98000438_2021-05-30,98000438,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.65,0.26852423197524417,-0.14703557312252935,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000439_2021-05-30,98000439,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5473684210526316,0.16789024540730166,-0.15285653829877321,0.95,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000441_2021-05-30,98000441,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.505,0.39930861300634707,0.617786561264822,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20,train
98000443_2021-05-30,98000443,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.55,0.44662476891740605,-0.24664031620553317,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20,train
98000444_2021-05-30,98000444,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.636842105263158,0.3218186623892224,0.2528988573846805,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000445_2021-05-30,98000445,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.33888888888888896,0.18515141304249877,0.03344242176314146,0.9,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18,train
98000446_2021-05-30,98000446,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5299999999999999,0.12607433062326867,0.09011857707509885,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000447_2021-05-30,98000447,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6631578947368422,0.2338340492167456,0.41286500211595417,0.95,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,train
98000448_2021-05-30,98000448,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5799999999999998,0.1361114094757441,0.1422924901185773,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20,train
98000449_2021-05-30,98000449,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.631578947368421,0.3844948079102519,0.3667601683029459,0.95,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,19,train
98000450_2021-05-30,98000450,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.4,0.18064212949190017,0.1920948616600792,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20,train
98000451_2021-05-30,98000451,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.49499999999999994,0.26847522673129653,0.5656126482213437,1.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,20,train
98000452_2021-05-30,98000452,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7842105263157895,0.3670651741928988,0.5635822262940914,0.95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000453_2021-05-30,98000453,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.8333333333333334,0.31808249022578294,0.22638989370582593,0.9,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18,train
98000456_2021-05-30,98000456,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.4421052631578948,0.21683529200674212,0.20966122961104128,0.95,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,19,train
98000457_2021-05-30,98000457,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.9149999999999998,0.5612720514950603,0.18379446640316266,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20,train
98000458_2021-05-30,98000458,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.9549999999999998,0.2762054917705485,0.00355731225296486,1.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,20,train
98000460_2021-05-30,98000460,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.765,0.3703128122916738,0.24071146245059297,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20,train
98000461_2021-05-30,98000461,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5736842105263158,0.20232565955562803,-0.07379752633989935,0.95,4.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,19,train
98000463_2021-05-30,98000463,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.9210526315789473,0.3047384076154881,0.4128205128205129,0.95,1.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,19,train
98000465_2021-05-30,98000465,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.9473684210526317,0.42735416102732454,0.21580345285524635,0.95,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19,train
98000466_2021-05-30,98000466,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7647058823529411,0.1902011319320558,-0.04819277108433774,0.85,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17,train
98000467_2021-05-30,98000467,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.9099999999999999,0.30244616745881625,-0.026086956521739108,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000468_2021-05-30,98000468,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5,0.2077447826946374,0.08537549407114645,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000469_2021-05-30,98000469,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.775,0.22448772091610106,-0.10790513833992113,1.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,20,train
98000470_2021-05-30,98000470,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5050000000000001,0.22118104039808417,0.1695652173913044,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000472_2021-05-30,98000472,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6100000000000001,0.21980852911951396,0.014229249011858045,1.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000473_2021-05-30,98000473,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7900000000000001,0.5609202964302222,0.5952569169960472,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20,train
98000474_2021-05-30,98000474,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.4722222222222222,0.21089600324094937,0.21981455351743598,0.9,5.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,18,train
98000475_2021-05-30,98000475,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6210526315789474,0.3065560441210294,-0.17609561752987982,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000476_2021-05-30,98000476,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.78,0.3205258836744127,-0.07826086956521727,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000477_2021-05-30,98000477,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.8368421052631579,0.2928984016416111,0.40308555399719515,0.95,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,19,train
98000478_2021-05-30,98000478,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.9,0.253859103528797,-0.03197755960729241,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000479_2021-05-30,98000479,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.3684210526315789,0.12495613265350083,-0.017948717948717826,0.95,3.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,19,train
98000480_2021-05-30,98000480,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6684210526315789,0.23345861298441783,0.0030729833546739313,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000483_2021-05-30,98000483,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5947368421052632,0.17471781760734562,0.2647353063776574,0.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,train
98000484_2021-05-30,98000484,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7578947368421053,0.39344036604983335,0.19426111908177898,0.95,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,train
98000485_2021-05-30,98000485,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.51,0.15525869752736796,-0.07588932806324081,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,train
98000486_2021-05-30,98000486,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.4809523809523809,0.19651729597938097,0.3444588885277869,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21,train
98000488_2021-05-30,98000488,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6421052631578948,0.31325493606767035,0.235150645624103,0.95,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000489_2021-05-30,98000489,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7449999999999999,0.3634266739913583,0.5395256916996047,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20,train
98000490_2021-05-30,98000490,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6473684210526315,0.2064741604835056,-0.020883701542309077,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19,train
98000491_2021-05-30,98000491,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7526315789473683,0.35647724105728384,-0.24691535150645602,0.95,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19,train
98000492_2021-05-30,98000492,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.51,0.45526163674829534,0.45770750988142284,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20,train
98000493_2021-05-30,98000493,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7526315789473683,0.3687342027541,0.4250941028858221,0.95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000494_2021-05-30,98000494,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.55,0.23055995909273164,0.3889328063241108,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20,train
98000495_2021-05-30,98000495,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.8800000000000001,0.367924477376311,0.33913043478260885,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000496_2021-05-30,98000496,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5222222222222223,0.22895043274384694,0.3870333988212182,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,train
98000497_2021-05-30,98000497,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.35500000000000004,0.15381123085406379,0.098418972332016,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,20,train
98000499_2021-05-30,98000499,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.55,0.5145258420189049,0.1162055335968379,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,20,train
98000500_2021-05-30,98000500,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5349999999999999,0.28887258163600893,0.1079051383399208,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20,train
98000501_2021-05-30,98000501,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.41500000000000004,0.18715318802914815,0.21225296442687747,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,20,train
98000502_2021-05-30,98000502,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.8,0.5638215469828244,-2.735798321265407e-16,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20,train
98000503_2021-05-30,98000503,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5894736842105263,0.15236920380774407,0.07565872020075291,0.95,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19,train
98000505_2021-05-30,98000505,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.42000000000000004,0.4560701700396552,0.04743083003952579,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000506_2021-05-30,98000506,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7444444444444444,0.25022865360499247,0.491876142031705,0.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18,train
98000508_2021-05-30,98000508,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.53,0.1719853114903161,0.04743083003952586,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20,train
98000509_2021-05-30,98000509,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.738888888888889,0.27682844313419924,0.2910019995556547,0.9,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18,train
98000511_2021-05-30,98000511,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6631578947368421,0.37000079026310423,0.5275948311796581,0.95,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,train
98000512_2021-05-30,98000512,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.72,0.43358966777357594,-0.3486166007905138,1.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,20,train
98000513_2021-05-30,98000513,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.575,0.1970172314131031,0.12687747035573127,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20,train
98000514_2021-05-30,98000514,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6315789473684209,0.3000974500594161,-0.24791965566714497,0.95,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,19,train
98000515_2021-05-30,98000515,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.885,0.33130523372675064,0.30237154150197604,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000517_2021-05-30,98000517,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6157894736842106,0.22176854274154303,-0.0126431516262027,0.95,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,19,train
98000518_2021-05-30,98000518,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.86,0.47284135539144734,0.5454545454545457,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000519_2021-05-30,98000519,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6833333333333332,0.5543942109875162,0.4399019242044667,0.9,3.0,3.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,18,train
98000520_2021-05-30,98000520,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.4833333333333334,0.250293944839921,0.3173149881127017,0.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,18,train
98000521_2021-05-30,98000521,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.8210526315789474,0.2678700915834246,-0.00787828261775706,0.95,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,train
98000522_2021-05-30,98000522,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5250000000000001,0.2917731635146873,-0.024901185770750713,1.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,20,train
98000523_2021-05-30,98000523,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.48500000000000004,0.18715318802914818,-0.15770750988142274,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,20,train
98000524_2021-05-30,98000524,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6100000000000001,0.2693071031173773,-0.22766798418972342,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20,train
98000527_2021-05-30,98000527,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.39444444444444443,0.21274735699532613,-0.4257381365902852,0.9,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,18,train
