window_id,sub_ID,anchor_date,obs_start,obs_end,target_start,target_end,future_actual_efficacy_mean_30d,n_target_efficacy_obs,audit_sub_age,audit_sub_sex,audit_sup_ID,split
98000539_2021-04-30,98000539,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.4823157894736842,19,29,F,98000007.0,train
98000540_2021-04-30,98000540,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.8645263157894736,19,52,F,98000018.0,train
98000541_2021-04-30,98000541,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,1.017421052631579,19,28,M,98000019.0,train
98000543_2021-04-30,98000543,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.49526315789473685,19,41,F,98000003.0,train
98000544_2021-04-30,98000544,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.36858823529411766,17,42,M,98000005.0,train
98000547_2021-04-30,98000547,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.46665,20,63,M,98000006.0,train
98000550_2021-04-30,98000550,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.6093333333333333,18,65,F,98000012.0,train
98000551_2021-04-30,98000551,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.4343,20,31,F,98000015.0,train
98000553_2021-04-30,98000553,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.8725555555555555,18,22,M,98000443.0,train
98000555_2021-04-30,98000555,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.394,19,31,F,98000015.0,train
98000556_2021-04-30,98000556,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.426421052631579,19,19,M,98000018.0,train
98000559_2021-04-30,98000559,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.2595555555555556,18,34,M,98000002.0,train
98000560_2021-04-30,98000560,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.4273157894736842,19,58,M,98000004.0,train
98000561_2021-04-30,98000561,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.6108947368421053,19,35,M,98000008.0,train
98000562_2021-04-30,98000562,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.9051578947368419,19,28,M,98000553.0,train
98000563_2021-04-30,98000563,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.5809000000000001,20,60,M,98000003.0,train
98000564_2021-04-30,98000564,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.9622105263157895,19,41,F,98000013.0,train
98000565_2021-04-30,98000565,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.5447,20,29,M,98000553.0,train
98000567_2021-04-30,98000567,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.8176,20,61,M,98000008.0,train
98000569_2021-04-30,98000569,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.616,20,36,M,98000004.0,train
98000570_2021-04-30,98000570,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.7506999999999999,20,57,F,98000005.0,train
98000571_2021-04-30,98000571,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.7005789473684211,19,31,F,98000011.0,train
98000572_2021-04-30,98000572,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.5115999999999999,20,46,F,98000001.0,train
98000573_2021-04-30,98000573,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.38842105263157894,19,36,M,98000015.0,train
98000574_2021-04-30,98000574,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.58375,20,60,F,98000011.0,train
98000575_2021-04-30,98000575,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.4906666666666667,18,29,F,98000593.0,train
98000579_2021-04-30,98000579,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.7491176470588234,17,32,M,98000605.0,train
98000582_2021-04-30,98000582,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.4509,20,61,F,98000010.0,train
98000583_2021-04-30,98000583,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.5864,20,58,M,98000010.0,train
98000584_2021-04-30,98000584,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.4979,20,39,M,98000605.0,train
98000587_2021-04-30,98000587,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.6431052631578947,19,54,M,98000007.0,train
98000588_2021-04-30,98000588,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.7813000000000001,20,39,M,98000024.0,train
98000589_2021-04-30,98000589,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.8669500000000001,20,62,M,98000012.0,train
98000590_2021-04-30,98000590,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.6783157894736842,19,40,M,98000022.0,train
98000591_2021-04-30,98000591,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.3757368421052632,19,25,F,98000002.0,train
98000592_2021-04-30,98000592,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.6630499999999999,20,62,F,98000012.0,train
98000593_2021-04-30,98000593,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.3148947368421053,19,31,M,98000351.0,train
98000594_2021-04-30,98000594,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,1.1616499999999998,20,58,F,98000002.0,train
98000595_2021-04-30,98000595,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.8411578947368421,19,51,M,98000015.0,train
98000597_2021-04-30,98000597,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.5141578947368421,19,29,M,98000018.0,train
98000599_2021-04-30,98000599,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.5511499999999999,20,33,F,98000011.0,train
98000600_2021-04-30,98000600,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.3981578947368421,19,30,F,98000002.0,train
98000602_2021-04-30,98000602,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.3593684210526316,19,39,F,98000008.0,train
98000603_2021-04-30,98000603,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,1.0046315789473685,19,51,F,98000002.0,train
98000604_2021-04-30,98000604,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.5463157894736842,19,22,F,98000017.0,train
98000605_2021-04-30,98000605,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.64945,20,33,F,98000443.0,train
98000606_2021-04-30,98000606,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.5114,20,20,M,98000593.0,train
98000608_2021-04-30,98000608,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.3732631578947368,19,34,M,98000005.0,train
98000610_2021-04-30,98000610,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.8277368421052632,19,40,F,98000022.0,train
98000613_2021-04-30,98000613,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.8855882352941177,17,53,M,98000005.0,train
98000614_2021-04-30,98000614,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.779,18,57,F,98000012.0,train
98000615_2021-04-30,98000615,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.3883157894736842,19,58,F,98000003.0,train
98000617_2021-04-30,98000617,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.8754666666666666,15,30,M,98000023.0,train
98000618_2021-04-30,98000618,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.88695,20,32,M,98000004.0,train
98000619_2021-04-30,98000619,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.6277999999999999,20,65,F,98000593.0,train
98000620_2021-04-30,98000620,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.9397894736842106,19,49,F,98000005.0,train
98000621_2021-04-30,98000621,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.6437368421052632,19,39,F,98000012.0,train
98000622_2021-04-30,98000622,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.48344999999999994,20,19,F,98000003.0,train
98000624_2021-04-30,98000624,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.44464999999999993,20,29,F,98000022.0,train
98000625_2021-04-30,98000625,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.5311000000000001,20,59,F,98000006.0,train
98000626_2021-04-30,98000626,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.323,20,24,M,98000005.0,train
98000627_2021-04-30,98000627,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.43385000000000007,20,30,F,98000011.0,train
98000628_2021-04-30,98000628,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.6158947368421053,19,62,F,98000019.0,train
98000629_2021-04-30,98000629,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.6877500000000001,20,29,F,98000013.0,train
98000630_2021-04-30,98000630,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.8924,20,51,F,98000002.0,train
98000631_2021-04-30,98000631,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.6398947368421052,19,48,F,98000605.0,train
98000634_2021-04-30,98000634,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.6395000000000001,20,63,F,98000005.0,train
98000635_2021-04-30,98000635,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.6211666666666668,18,54,M,98000010.0,train
98000637_2021-04-30,98000637,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.5545263157894735,19,50,M,98000006.0,train
98000639_2021-04-30,98000639,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.6256111111111111,18,57,F,98000018.0,train
98000640_2021-04-30,98000640,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.69775,20,47,F,98000010.0,train
98000641_2021-04-30,98000641,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,1.1423157894736844,19,34,M,98000605.0,train
98000642_2021-04-30,98000642,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.6564736842105263,19,62,M,98000022.0,train
98000645_2021-04-30,98000645,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.5586,20,61,F,98000011.0,train
98000646_2021-04-30,98000646,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.91885,20,55,M,98000008.0,train
98000647_2021-04-30,98000647,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.8372222222222222,18,47,M,98000021.0,train
98000648_2021-04-30,98000648,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.8823684210526316,19,49,F,98000024.0,train
98000649_2021-04-30,98000649,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.6688,20,29,M,98000004.0,train
98000650_2021-04-30,98000650,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.7277,20,35,M,98000006.0,train
98000651_2021-04-30,98000651,2021-04-30,2021-04-01,2021-04-30,2021-05-01,2021-05-30,0.35995000000000005,20,33,F,98000007.0,train
98000001_2021-05-30,98000001,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7553333333333333,21,40,F,98000216.0,train
98000002_2021-05-30,98000002,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.4625,22,61,F,98000216.0,train
98000003_2021-05-30,98000003,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6064499999999999,20,20,F,98000216.0,train
98000004_2021-05-30,98000004,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.4822272727272727,22,18,F,98000216.0,train
98000005_2021-05-30,98000005,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.53705,20,59,F,98000216.0,train
98000006_2021-05-30,98000006,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6739090909090909,22,28,F,98000216.0,train
98000007_2021-05-30,98000007,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.3169545454545455,22,50,M,98000216.0,train
98000008_2021-05-30,98000008,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.3584761904761905,21,62,M,98000216.0,train
98000009_2021-05-30,98000009,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6609090909090909,22,28,M,98000443.0,train
98000010_2021-05-30,98000010,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.4435,22,29,M,98000443.0,train
98000011_2021-05-30,98000011,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5489090909090909,22,46,M,98000443.0,train
98000012_2021-05-30,98000012,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.4110476190476191,21,53,F,98000443.0,train
98000013_2021-05-30,98000013,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7286190476190475,21,38,M,98000443.0,train
98000015_2021-05-30,98000015,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5942608695652174,23,62,M,98000443.0,train
98000017_2021-05-30,98000017,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.44640909090909103,22,31,F,98000351.0,train
98000018_2021-05-30,98000018,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.8355238095238097,21,62,M,98000351.0,train
98000019_2021-05-30,98000019,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.2949047619047619,21,25,F,98000351.0,train
98000021_2021-05-30,98000021,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5486190476190476,21,25,M,98000351.0,train
98000022_2021-05-30,98000022,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6250454545454546,22,47,F,98000351.0,train
98000024_2021-05-30,98000024,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.8881363636363637,22,45,F,98000351.0,train
98000025_2021-05-30,98000025,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.4545238095238095,21,20,F,98000001.0,train
98000026_2021-05-30,98000026,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.9646363636363637,22,34,M,98000001.0,train
98000028_2021-05-30,98000028,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6526363636363637,22,40,F,98000001.0,train
98000030_2021-05-30,98000030,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,1.1625238095238095,21,39,M,98000001.0,train
98000031_2021-05-30,98000031,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5643636363636365,22,40,M,98000001.0,train
98000032_2021-05-30,98000032,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5790952380952381,21,28,M,98000001.0,train
98000033_2021-05-30,98000033,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7945238095238099,21,36,M,98000001.0,train
98000034_2021-05-30,98000034,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.4738181818181818,22,33,M,98000001.0,train
98000035_2021-05-30,98000035,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.71905,20,60,F,98000001.0,train
98000036_2021-05-30,98000036,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.4629999999999999,22,24,M,98000001.0,train
98000037_2021-05-30,98000037,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.670090909090909,22,62,M,98000001.0,train
98000038_2021-05-30,98000038,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.49761904761904757,21,22,M,98000001.0,train
98000040_2021-05-30,98000040,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.36038095238095247,21,21,F,98000001.0,train
98000041_2021-05-30,98000041,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.78895,20,40,F,98000001.0,train
98000042_2021-05-30,98000042,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7300909090909091,22,31,M,98000001.0,train
98000043_2021-05-30,98000043,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6218181818181818,22,37,F,98000001.0,train
98000044_2021-05-30,98000044,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.47776190476190483,21,35,F,98000001.0,train
98000045_2021-05-30,98000045,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7886,20,57,M,98000002.0,train
98000046_2021-05-30,98000046,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.562047619047619,21,38,M,98000002.0,train
98000047_2021-05-30,98000047,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5753000000000001,20,30,M,98000002.0,train
98000049_2021-05-30,98000049,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5945454545454545,22,50,F,98000002.0,train
98000050_2021-05-30,98000050,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.704090909090909,22,51,F,98000002.0,train
98000053_2021-05-30,98000053,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5845454545454545,22,47,M,98000002.0,train
98000055_2021-05-30,98000055,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.38865,20,37,M,98000002.0,train
98000056_2021-05-30,98000056,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.33133333333333337,21,34,F,98000002.0,train
98000058_2021-05-30,98000058,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.37104545454545457,22,26,F,98000002.0,train
98000059_2021-05-30,98000059,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,1.0021999999999998,20,61,F,98000002.0,train
98000060_2021-05-30,98000060,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.8266818181818181,22,46,F,98000002.0,train
98000064_2021-05-30,98000064,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7506818181818182,22,57,F,98000002.0,train
98000066_2021-05-30,98000066,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6527619047619048,21,30,M,98000003.0,train
98000067_2021-05-30,98000067,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.4635,22,51,M,98000003.0,train
98000068_2021-05-30,98000068,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5814285714285714,21,56,M,98000003.0,train
98000069_2021-05-30,98000069,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.565952380952381,21,23,F,98000003.0,train
98000070_2021-05-30,98000070,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.43955,20,34,M,98000003.0,train
98000071_2021-05-30,98000071,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.4387619047619048,21,44,F,98000003.0,train
98000072_2021-05-30,98000072,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5306363636363637,22,54,F,98000003.0,train
98000073_2021-05-30,98000073,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.41966666666666663,21,59,F,98000003.0,train
98000074_2021-05-30,98000074,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5148181818181818,22,19,M,98000003.0,train
98000075_2021-05-30,98000075,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.34009523809523806,21,58,M,98000003.0,train
98000076_2021-05-30,98000076,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5078571428571428,21,37,M,98000003.0,train
98000078_2021-05-30,98000078,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5292727272727272,22,31,F,98000003.0,train
98000079_2021-05-30,98000079,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5737727272727273,22,59,M,98000003.0,train
98000082_2021-05-30,98000082,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6165238095238095,21,46,M,98000003.0,train
98000084_2021-05-30,98000084,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.4784,20,24,F,98000003.0,train
98000087_2021-05-30,98000087,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5952380952380952,21,41,M,98000004.0,train
98000089_2021-05-30,98000089,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5400952380952381,21,22,F,98000004.0,train
98000090_2021-05-30,98000090,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.62045,20,30,F,98000004.0,train
98000091_2021-05-30,98000091,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5343333333333334,21,30,F,98000004.0,train
98000092_2021-05-30,98000092,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.45033333333333336,21,18,F,98000004.0,train
98000093_2021-05-30,98000093,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.8792272727272727,22,20,M,98000004.0,train
98000094_2021-05-30,98000094,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6812272727272727,22,37,M,98000004.0,train
98000095_2021-05-30,98000095,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.48452380952380947,21,48,M,98000004.0,train
98000096_2021-05-30,98000096,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.3594285714285714,21,63,M,98000004.0,train
98000098_2021-05-30,98000098,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.5344761904761904,21,46,M,98000004.0,train
98000099_2021-05-30,98000099,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.46504545454545454,22,22,F,98000004.0,train
98000100_2021-05-30,98000100,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6307272727272726,22,33,F,98000004.0,train
98000104_2021-05-30,98000104,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.578,22,37,M,98000004.0,train
98000106_2021-05-30,98000106,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.7483500000000001,20,39,M,98000005.0,train
98000109_2021-05-30,98000109,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.4813333333333333,21,34,F,98000005.0,train
98000110_2021-05-30,98000110,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6231052631578947,19,58,F,98000005.0,train
98000111_2021-05-30,98000111,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.3108095238095238,21,18,F,98000005.0,train
98000113_2021-05-30,98000113,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.49518181818181817,22,29,F,98000005.0,train
98000114_2021-05-30,98000114,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6154285714285713,21,22,M,98000005.0,train
98000115_2021-05-30,98000115,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,1.0220476190476189,21,58,F,98000005.0,train
98000116_2021-05-30,98000116,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.6939545454545455,22,48,M,98000005.0,train
98000118_2021-05-30,98000118,2021-05-30,2021-05-01,2021-05-30,2021-05-31,2021-06-29,0.25757142857142856,21,29,M,98000005.0,train
